state,year,metric,age_group,count,population,rate
PA,2005,Abortion,40+,1280.0,482097,265.5067341219713
PA,2005,Birth,15-19,12910.0,442830,2915.339972449924
PA,2005,Birth,20-24,32268.0,402848,8009.969020573517
PA,2005,Birth,25-29,39733.0,367897,10800.033705085934
PA,2005,Birth,30-34,37032.0,367353,10080.767000677823
PA,2005,Birth,35-39,19041.0,422671,4504.922268147093
PA,2005,Birth,40+,4167.0,482097,864.3488758486363
PA,2005,Miscarriage,15-19,3210.0,442830,724.8831379987806
PA,2005,Miscarriage,20-24,7730.0,402848,1918.8378743347366
PA,2005,Miscarriage,25-29,8810.0,367897,2394.6919925957536
PA,2005,Miscarriage,30-34,7960.0,367353,2166.8531358121477
PA,2005,Miscarriage,35-39,4150.0,422671,981.8511324410712
PA,2005,Miscarriage,40+,960.0,482097,199.1300505914785
PA,2005,Pregnancy,15-19,22410.0,442830,5060.632748458776
PA,2005,Pregnancy,20-24,52790.0,402848,13104.19810946064
PA,2005,Pregnancy,25-29,57170.0,367897,15539.67550700332
PA,2005,Pregnancy,30-34,50480.0,367353,13741.551042185582
PA,2005,Pregnancy,35-39,26580.0,422671,6288.579060309318
PA,2005,Pregnancy,40+,6410.0,482097,1329.6079419701846
PA,2006,Abortion,15-19,6720.0,447977,1500.0770128823578
PA,2006,Abortion,20-24,13490.0,407502,3310.41320042601
PA,2006,Abortion,25-29,9100.0,376139,2419.318390275935
PA,2006,Abortion,30-34,5470.0,354679,1542.2396025702114
PA,2006,Abortion,35-39,3470.0,420863,824.4963325357659
PA,2006,Abortion,40+,1300.0,470673,276.2002494300714
PA,2006,Birth,15-19,13599.0,447977,3035.6469193730927
PA,2006,Birth,20-24,33428.0,407502,8203.149923190562
PA,2006,Birth,25-29,41252.0,376139,10967.222223699218
PA,2006,Birth,30-34,36898.0,354679,10403.209662821875
PA,2006,Birth,35-39,19574.0,420863,4650.919657940945
PA,2006,Birth,40+,4131.0,470673,877.6794079966345
PA,2006,Miscarriage,15-19,3390.0,447977,756.735278820118
PA,2006,Miscarriage,20-24,8030.0,407502,1970.542475865149
PA,2006,Miscarriage,25-29,9160.0,376139,2435.2699401019304
PA,2006,Miscarriage,30-34,7930.0,354679,2235.8245061027014
PA,2006,Miscarriage,35-39,4260.0,420863,1012.2058722197011
PA,2006,Miscarriage,40+,960.0,470673,203.9632611175912
PA,2006,Pregnancy,15-19,23710.0,447977,5292.682436821533
PA,2006,Pregnancy,20-24,54950.0,407502,13484.596394618922
PA,2006,Pregnancy,25-29,59510.0,376139,15821.27883574955
PA,2006,Pregnancy,30-34,50300.0,354679,14181.837661660262
PA,2006,Pregnancy,35-39,27310.0,420863,6489.047504769961
PA,2006,Pregnancy,40+,6380.0,470673,1355.505839510658
PA,2007,Abortion,15-19,7370.0,451031,1634.034024268842
PA,2007,Abortion,20-24,14360.0,411691,3488.052932903561
PA,2007,Abortion,25-29,9840.0,382492,2572.602825680014
PA,2007,Abortion,30-34,5700.0,349904,1629.018245004344
PA,2007,Abortion,35-39,3750.0,415263,903.0421684570983
PA,2007,Abortion,40+,1290.0,458892,281.11189560942444
PA,2007,Birth,15-19,13841.0,451031,3068.746937571919
PA,2007,Birth,20-24,34139.0,411691,8292.384336796287
PA,2007,Birth,25-29,42639.0,382492,11147.684134570134
PA,2007,Birth,30-34,36734.0,349904,10498.308107366593
PA,2007,Birth,35-39,19046.0,415263,4586.490970782372
PA,2007,Birth,40+,3909.0,458892,851.8344185560001
PA,2007,Miscarriage,15-19,3500.0,451031,775.9998758400199
PA,2007,Miscarriage,20-24,8260.0,411691,2006.3591382857533
PA,2007,Miscarriage,25-29,9510.0,382492,2486.32651140416
PA,2007,Miscarriage,30-34,7920.0,349904,2263.4779825323517
PA,2007,Miscarriage,35-39,4180.0,415263,1006.5910037735122
PA,2007,Miscarriage,40+,910.0,458892,198.303740313625
PA,2007,Pregnancy,15-19,24710.0,451031,5478.55912343054
PA,2007,Pregnancy,20-24,56760.0,411691,13787.039308607667
PA,2007,Pregnancy,25-29,61990.0,382492,16206.874915030903
PA,2007,Pregnancy,30-34,50360.0,349904,14392.519090950662
PA,2007,Pregnancy,35-39,26980.0,415263,6497.08738799267
PA,2007,Pregnancy,40+,6110.0,458892,1331.4679706771963
PA,2008,Abortion,15-19,8030.0,450765,1781.4160371812366
PA,2008,Abortion,20-24,16190.0,415994,3891.8830560056153
PA,2008,Abortion,25-29,10810.0,386943,2793.6931279284026
PA,2008,Abortion,30-34,6180.0,353354,1748.9543064462268
PA,2008,Abortion,35-39,3830.0,405884,943.6193592257886
PA,2008,Abortion,40+,1350.0,447314,301.80141913733974
PA,2008,Birth,15-19,13724.0,450765,3044.601954455204
PA,2008,Birth,20-24,34067.0,415994,8189.3008072231805
PA,2008,Birth,25-29,42352.0,386943,10945.28134634817
PA,2008,Birth,30-34,36259.0,353354,10261.380938096074
PA,2008,Birth,35-39,18660.0,405884,4597.372648342876
PA,2008,Birth,40+,3801.0,447314,849.7386623266879
PA,2008,Miscarriage,15-19,3550.0,450765,787.5500537974332
PA,2008,Miscarriage,20-24,8430.0,415994,2026.4715356471486
PA,2008,Miscarriage,25-29,9550.0,386943,2468.063771666628
PA,2008,Miscarriage,30-34,7870.0,353354,2227.2282187268293
PA,2008,Miscarriage,35-39,4110.0,405884,1012.6045865321125
PA,2008,Miscarriage,40+,900.0,447314,201.20094609155987
PA,2008,Pregnancy,15-19,25300.0,450765,5612.680665091566
PA,2008,Pregnancy,20-24,58690.0,415994,14108.376563123506
PA,2008,Pregnancy,25-29,62710.0,386943,16206.521373949134
PA,2008,Pregnancy,30-34,50310.0,353354,14237.846465584089
PA,2008,Pregnancy,35-39,26600.0,405884,6553.596594100777
PA,2008,Pregnancy,40+,6050.0,447314,1352.517470948819
PA,2009,Abortion,15-19,7370.0,448436,1643.4898179450356
PA,2009,Abortion,20-24,15600.0,424896,3671.4866696791687
PA,2009,Abortion,25-29,10380.0,388156,2674.1825451622544
PA,2009,Abortion,30-34,6130.0,359858,1703.4496940459849
PA,2009,Abortion,35-39,3640.0,394120,923.5765756622349
PA,2009,Abortion,40+,1440.0,436145,330.16542663563723
PA,2009,Birth,15-19,12850.0,448436,2865.514811478115
PA,2009,Birth,20-24,32943.0,424896,7753.1913691821055
PA,2009,Birth,25-29,41844.0,388156,10780.201774544255
PA,2009,Birth,30-34,36888.0,359858,10250.710002278676
PA,2009,Birth,35-39,17652.0,394120,4478.838932304881
PA,2009,Birth,40+,3862.0,436145,885.485331713077
PA,2009,Miscarriage,15-19,3310.0,448436,738.1209358749074
PA,2009,Miscarriage,20-24,8150.0,424896,1918.1164331977707
PA,2009,Miscarriage,25-29,9410.0,388156,2424.28302022898
PA,2009,Miscarriage,30-34,7990.0,359858,2220.320237426985
PA,2009,Miscarriage,35-39,3890.0,394120,987.0090327818939
PA,2009,Miscarriage,40+,920.0,436145,210.93902257276824
PA,2009,Pregnancy,15-19,23530.0,448436,5247.125565298058
PA,2009,Pregnancy,20-24,56700.0,424896,13344.441934026208
PA,2009,Pregnancy,25-29,61630.0,388156,15877.636826430611
PA,2009,Pregnancy,30-34,51010.0,359858,14175.035708529476
PA,2009,Pregnancy,35-39,25180.0,394120,6388.917081092053
PA,2009,Pregnancy,40+,6220.0,436145,1426.1312178289331
PA,2010,Abortion,15-19,6580.0,440824,1492.659201858338
PA,2010,Abortion,20-24,14860.0,433359,3429.0276652844404
PA,2010,Abortion,25-29,9790.0,390635,2506.1758418984477
PA,2010,Abortion,30-34,6040.0,366953,1645.9873607791733
PA,2010,Abortion,35-39,3450.0,380702,906.2206134982218
PA,2010,Abortion,40+,1310.0,428531,305.69550394253855
PA,2010,Birth,15-19,11959.0,440824,2712.8740721920767
PA,2010,Birth,20-24,31935.0,433359,7369.178902480392
PA,2010,Birth,25-29,41071.0,390635,10513.906843984794
PA,2010,Birth,30-34,37330.0,366953,10172.964930113667
PA,2010,Birth,35-39,16854.0,380702,4427.084701420008
PA,2010,Birth,40+,3742.0,428531,873.2157066816636
PA,2010,Miscarriage,15-19,3050.0,440824,691.8861042048527
PA,2010,Miscarriage,20-24,7870.0,433359,1816.0462803357032
PA,2010,Miscarriage,25-29,9190.0,390635,2352.5797739577865
PA,2010,Miscarriage,30-34,8070.0,366953,2199.1917221006506
PA,2010,Miscarriage,35-39,3720.0,380702,977.1422267285174
PA,2010,Miscarriage,40+,880.0,428531,205.35270493849922
PA,2010,Pregnancy,15-19,21590.0,440824,4897.646226158285
PA,2010,Pregnancy,20-24,54670.0,433359,12615.406625915235
PA,2010,Pregnancy,25-29,60060.0,390635,15374.966400860138
PA,2010,Pregnancy,30-34,51440.0,366953,14018.144012993489
PA,2010,Pregnancy,35-39,24020.0,380702,6309.396851080372
PA,2010,Pregnancy,40+,5930.0,428531,1383.7972048696595
PA,2011,Abortion,15-19,5430.0,433289,1253.2051356023346
PA,2011,Abortion,20-24,13710.0,438523,3126.4038602308206
PA,2011,Abortion,25-29,9620.0,396323,2427.3130754460376
PA,2011,Abortion,30-34,5660.0,376289,1504.1630236334306
PA,2011,Abortion,35-39,3300.0,366059,901.4940214555577
PA,2011,Abortion,40+,1310.0,425629,307.77978004318317
PA,2011,Birth,15-19,10816.0,433289,2496.2553861279653
PA,2011,Birth,20-24,31591.0,438523,7203.95509471567
PA,2011,Birth,25-29,41470.0,396323,10463.687446855216
PA,2011,Birth,30-34,38171.0,376289,10144.06480125648
PA,2011,Birth,35-39,16982.0,366059,4639.1428704116
PA,2011,Birth,40+,3721.0,425629,874.2355431608279
PA,2011,Miscarriage,15-19,2710.0,433289,625.4486035879055
PA,2011,Miscarriage,20-24,7690.0,438523,1753.613835534282
PA,2011,Miscarriage,25-29,9260.0,396323,2336.4780747016953
PA,2011,Miscarriage,30-34,8200.0,376289,2179.1761119777616
PA,2011,Miscarriage,35-39,3730.0,366059,1018.9614242512819
PA,2011,Miscarriage,40+,870.0,425629,204.4033653721903
PA,2011,Pregnancy,15-19,18950.0,433289,4373.524368262291
PA,2011,Pregnancy,20-24,52990.0,438523,12083.74475227069
PA,2011,Pregnancy,25-29,60340.0,396323,15224.95540253783
PA,2011,Pregnancy,30-34,52030.0,376289,13827.138183683284
PA,2011,Pregnancy,35-39,24010.0,366059,6559.051956105437
PA,2011,Pregnancy,40+,5900.0,425629,1386.1837421792218
PA,2012,Abortion,15-19,4690.0,424951,1103.6566568851467
PA,2012,Abortion,20-24,12810.0,440092,2910.7550239495376
PA,2012,Abortion,25-29,9270.0,400884,2312.389618942138
PA,2012,Abortion,30-34,5460.0,383102,1425.2079080767
PA,2012,Abortion,35-39,2970.0,360113,824.741122925304
PA,2012,Abortion,40+,1210.0,418480,289.14165551519784
PA,2012,Birth,15-19,10049.0,424951,2364.743229219369
PA,2012,Birth,20-24,31224.0,440092,7094.880161420794
PA,2012,Birth,25-29,41116.0,400884,10256.333502958461
PA,2012,Birth,30-34,39042.0,383102,10191.01962401658
PA,2012,Birth,35-39,16972.0,360113,4712.965097066754
PA,2012,Birth,40+,3719.0,418480,888.6924106289428
PA,2012,Miscarriage,15-19,2480.0,424951,583.5966970309519
PA,2012,Miscarriage,20-24,7530.0,440092,1711.0058805886042
PA,2012,Miscarriage,25-29,9150.0,400884,2282.4557727422393
PA,2012,Miscarriage,30-34,8350.0,383102,2179.576196417664
PA,2012,Miscarriage,35-39,3690.0,360113,1024.6783648465898
PA,2012,Miscarriage,40+,860.0,418480,205.5056394570828
PA,2012,Pregnancy,15-19,17220.0,424951,4052.2319043842704
PA,2012,Pregnancy,20-24,51560.0,440092,11715.732165092753
PA,2012,Pregnancy,25-29,59540.0,400884,14852.176689516169
PA,2012,Pregnancy,30-34,52860.0,383102,13797.891945226076
PA,2012,Pregnancy,35-39,23630.0,360113,6561.829203611089
PA,2012,Pregnancy,40+,5790.0,418480,1383.578665647104
PA,2013,Abortion,15-19,3890.0,416744,933.4267559940876
PA,2013,Abortion,20-24,11950.0,438114,2727.6005788447756
PA,2013,Abortion,25-29,9160.0,406876,2251.300150414377
PA,2013,Abortion,30-34,5340.0,388995,1372.7682875101223
PA,2013,Abortion,35-39,2950.0,359855,819.774631448778
PA,2013,Abortion,40+,1150.0,408140,281.7660606654579
PA,2013,Birth,15-19,8657.0,416744,2077.29445414931
PA,2013,Birth,20-24,30087.0,438114,6867.390679138306
PA,2013,Birth,25-29,40950.0,406876,10064.491392955102
PA,2013,Birth,30-34,39992.0,388995,10280.851938970938
PA,2013,Birth,35-39,17182.0,359855,4774.700921204374
PA,2013,Birth,40+,3667.0,408140,898.4662125741166
PA,2013,Miscarriage,15-19,2120.0,416744,508.7055842435644
PA,2013,Miscarriage,20-24,7210.0,438114,1645.690391085425
PA,2013,Miscarriage,25-29,9110.0,406876,2239.0113941348227
PA,2013,Miscarriage,30-34,8530.0,388995,2192.830242033959
PA,2013,Miscarriage,35-39,3730.0,359855,1036.5286017979465
PA,2013,Miscarriage,40+,850.0,408140,208.2618709266428
PA,2013,Pregnancy,15-19,14660.0,416744,3517.7471061371007
PA,2013,Pregnancy,20-24,49250.0,438114,11241.3664023519
PA,2013,Pregnancy,25-29,59220.0,406876,14554.802937504302
PA,2013,Pregnancy,30-34,53860.0,388995,13845.936323088987
PA,2013,Pregnancy,35-39,23860.0,359855,6630.448375039946
PA,2013,Pregnancy,40+,5660.0,408140,1386.779046405645
PA,2014,Abortion,15-19,3550.0,410028,865.7945311051927
PA,2014,Abortion,20-24,11560.0,433098,2669.1418570392843
PA,2014,Abortion,25-29,9320.0,415480,2243.1886011360357
PA,2014,Abortion,30-34,5500.0,392485,1401.327439265195
PA,2014,Abortion,35-39,3100.0,363315,853.2540632784222
PA,2014,Abortion,40+,1080.0,395413,273.1321428481107
PA,2014,Birth,15-19,7892.0,410028,1924.7466026710372
PA,2014,Birth,20-24,29289.0,433098,6762.672651455328
PA,2014,Birth,25-29,41829.0,415480,10067.632617695197
PA,2014,Birth,30-34,41229.0,392485,10504.60527153904
PA,2014,Birth,35-39,17988.0,363315,4951.0755129846
PA,2014,Birth,40+,3652.0,395413,923.5912830382412
PA,2014,Miscarriage,15-19,1930.0,410028,470.699561981133
PA,2014,Miscarriage,20-24,7010.0,433098,1618.5713164226108
PA,2014,Miscarriage,25-29,9300.0,415480,2238.3748916915374
PA,2014,Miscarriage,30-34,8800.0,392485,2242.1239028243117
PA,2014,Miscarriage,35-39,3910.0,363315,1076.2010927156875
PA,2014,Miscarriage,40+,840.0,395413,212.43611110408608
PA,2014,Pregnancy,15-19,13380.0,410028,3263.191782024642
PA,2014,Pregnancy,20-24,47860.0,433098,11050.616719541535
PA,2014,Pregnancy,25-29,60450.0,415480,14549.436795994994
PA,2014,Pregnancy,30-34,55530.0,392485,14148.311400435685
PA,2014,Pregnancy,35-39,25000.0,363315,6881.081155471147
PA,2014,Pregnancy,40+,5570.0,395413,1408.6537367259043
PA,2015,Abortion,15-19,3290.0,406321,809.7046423886534
PA,2015,Abortion,20-24,11230.0,423668,2650.660422783878
PA,2015,Abortion,25-29,9900.0,421064,2351.186517964015
PA,2015,Abortion,30-34,5760.0,394654,1459.5063017225214
PA,2015,Abortion,35-39,3200.0,369921,865.0495646367738
PA,2015,Abortion,40+,1080.0,380412,283.90271600264975
PA,2015,Birth,15-19,7218.0,406321,1776.4279965839814
PA,2015,Birth,20-24,28045.0,423668,6619.57004069224
PA,2015,Birth,25-29,41609.0,421064,9881.870689491385
PA,2015,Birth,30-34,41608.0,394654,10542.905937859492
PA,2015,Birth,35-39,18697.0,369921,5054.3224093793
PA,2015,Birth,40+,3518.0,380412,924.7868100901129
PA,2015,Miscarriage,15-19,1770.0,406321,435.6161753884244
PA,2015,Miscarriage,20-24,6730.0,423668,1588.5079826656722
PA,2015,Miscarriage,25-29,9310.0,421064,2211.0653012368666
PA,2015,Miscarriage,30-34,8900.0,394654,2255.139945369868
PA,2015,Miscarriage,35-39,4060.0,369921,1097.5316351329068
PA,2015,Miscarriage,40+,810.0,380412,212.92703700198732
PA,2015,Pregnancy,15-19,12280.0,406321,3022.241036028165
PA,2015,Pregnancy,20-24,46000.0,423668,10857.558276763883
PA,2015,Pregnancy,25-29,60820.0,421064,14444.360002279938
PA,2015,Pregnancy,30-34,56260.0,394654,14255.525092866155
PA,2015,Pregnancy,35-39,25960.0,369921,7017.7145931158275
PA,2015,Pregnancy,40+,5410.0,380412,1422.1423088651252
PA,2016,Abortion,15-19,3080.0,403030,764.2111009106021
PA,2016,Abortion,20-24,10730.0,415032,2585.3428169394165
PA,2016,Abortion,25-29,10400.0,423648,2454.8681924616662
PA,2016,Abortion,30-34,6130.0,399116,1535.89432646148
PA,2016,Abortion,35-39,3320.0,377384,879.740529540203
PA,2016,Abortion,40+,1120.0,364968,306.8762192849784
PA,2016,Birth,15-19,6385.0,403030,1584.2493114656477
PA,2016,Birth,20-24,26284.0,415032,6333.005647757281
PA,2016,Birth,25-29,41578.0,423648,9814.279779439534
PA,2016,Birth,30-34,42322.0,399116,10603.934695677448
PA,2016,Birth,35-39,19084.0,377384,5056.9181523329025
PA,2016,Birth,40+,3410.0,364968,934.3284890730146
PA,2016,Miscarriage,15-19,1590.0,403030,394.51157482073296
PA,2016,Miscarriage,20-24,6330.0,415032,1525.1836003006997
PA,2016,Miscarriage,25-29,9360.0,423648,2209.3813732154995
PA,2016,Miscarriage,30-34,9080.0,399116,2275.027811463334
PA,2016,Miscarriage,35-39,4150.0,377384,1099.6756619252537
PA,2016,Miscarriage,40+,790.0,364968,216.4573332456544
PA,2016,Pregnancy,15-19,11050.0,403030,2741.7313847604396
PA,2016,Pregnancy,20-24,43340.0,415032,10442.568283891362
PA,2016,Pregnancy,25-29,61340.0,423648,14479.001435153712
PA,2016,Pregnancy,30-34,57530.0,399116,14414.355726154801
PA,2016,Pregnancy,35-39,26550.0,377384,7035.274415449516
PA,2016,Pregnancy,40+,5330.0,364968,1460.4020078472633
PA,2017,Abortion,15-19,2880.0,399108,721.6091884903335
PA,2017,Abortion,20-24,10200.0,406801,2507.3684676291355
PA,2017,Abortion,25-29,10150.0,425830,2383.58030199845
PA,2017,Abortion,30-34,6160.0,403462,1526.7856700259256
PA,2017,Abortion,35-39,3310.0,384781,860.2295851406384
PA,2017,Abortion,40+,1060.0,359021,295.2473532188925
PA,2017,Birth,15-19,5899.0,399108,1478.0460426751656
PA,2017,Birth,20-24,25341.0,406801,6229.335719430385
PA,2017,Birth,25-29,40941.0,425830,9614.40011272104
PA,2017,Birth,30-34,41942.0,403462,10395.526716270677
PA,2017,Birth,35-39,19617.0,384781,5098.224704442267
PA,2017,Birth,40+,3659.0,359021,1019.1604390829506
PA,2017,Miscarriage,15-19,1470.0,399108,368.3213566252744
PA,2017,Miscarriage,20-24,6090.0,406801,1497.0464674373957
PA,2017,Miscarriage,25-29,9200.0,425830,2160.4865791513043
PA,2017,Miscarriage,30-34,9000.0,403462,2230.6933490638526
PA,2017,Miscarriage,35-39,4250.0,384781,1104.5243917968924
PA,2017,Miscarriage,40+,840.0,359021,233.969600664028
PA,2017,Pregnancy,15-19,10250.0,399108,2568.227146536777
PA,2017,Pregnancy,20-24,41630.0,406801,10233.504834058915
PA,2017,Pregnancy,25-29,60290.0,425830,14158.23215837306
PA,2017,Pregnancy,30-34,57100.0,403462,14152.51002572733
PA,2017,Pregnancy,35-39,27180.0,384781,7063.758345656361
PA,2017,Pregnancy,40+,5550.0,359021,1545.8705758158994
PA,2018,Abortion,15-19,2760.0,397082,695.0705395862819
PA,2018,Abortion,20-24,9440.0,399863,2360.808576937601
PA,2018,Abortion,25-29,10110.0,424910,2379.3273869760656
PA,2018,Abortion,30-34,6280.0,409661,1532.9748255264717
PA,2018,Abortion,35-39,3490.0,391012,892.5557271899584
PA,2018,Abortion,40+,1010.0,359684,280.80203734389073
PA,2018,Birth,15-19,5599.0,397082,1410.0362141824612
PA,2018,Birth,20-24,23808.0,399863,5954.039258446018
PA,2018,Birth,25-29,39877.0,424910,9384.810901132005
PA,2018,Birth,30-34,42324.0,409661,10331.469190379363
PA,2018,Birth,35-39,20045.0,391012,5126.441132241466
PA,2018,Birth,40+,3681.0,359684,1023.3983162998633
PA,2018,Miscarriage,15-19,1400.0,397082,352.5720128336213
PA,2018,Miscarriage,20-24,5710.0,399863,1427.9890862620448
PA,2018,Miscarriage,25-29,8990.0,424910,2115.7421571626933
PA,2018,Miscarriage,30-34,9090.0,409661,2218.9078286680938
PA,2018,Miscarriage,35-39,4360.0,391012,1115.055292420693
PA,2018,Miscarriage,40+,840.0,359684,233.53832808798836
PA,2018,Pregnancy,15-19,9760.0,397082,2457.9306037543884
PA,2018,Pregnancy,20-24,38960.0,399863,9743.337092954336
PA,2018,Pregnancy,25-29,58970.0,424910,13878.23303758443
PA,2018,Pregnancy,30-34,57700.0,409661,14084.816470203412
PA,2018,Pregnancy,35-39,27890.0,391012,7132.773418718608
PA,2018,Pregnancy,40+,5530.0,359684,1537.4606599125898
PA,2019,Abortion,15-19,2610.0,393596,663.1164950863322
PA,2019,Abortion,20-24,8900.0,391984,2270.5008367688474
PA,2019,Abortion,25-29,10050.0,420169,2391.8946899937882
PA,2019,Abortion,30-34,6530.0,417688,1563.36787267051
PA,2019,Abortion,35-39,3420.0,394555,866.7993055467551
PA,2019,Abortion,40+,1140.0,362747,314.26862248343883
PA,2019,Birth,15-19,5264.0,393596,1337.411965568756
PA,2019,Birth,20-24,23096.0,391984,5892.077227641945
PA,2019,Birth,25-29,39007.0,420169,9283.645390307234
PA,2019,Birth,30-34,42338.0,417688,10136.273965256363
PA,2019,Birth,35-39,20427.0,394555,5177.224974971804
PA,2019,Birth,40+,3766.0,362747,1038.1891511163428
PA,2019,Miscarriage,15-19,1310.0,393596,332.8285856563583
PA,2019,Miscarriage,20-24,5510.0,391984,1405.6696191681292
PA,2019,Miscarriage,25-29,8810.0,420169,2096.775345158734
PA,2019,Miscarriage,30-34,9120.0,417688,2183.4479324280323
PA,2019,Miscarriage,35-39,4430.0,394555,1122.7838957813233
PA,2019,Miscarriage,40+,870.0,362747,239.83658031630858
PA,2019,Pregnancy,15-19,9190.0,393596,2334.881452047277
PA,2019,Pregnancy,20-24,37500.0,391984,9566.717008857504
PA,2019,Pregnancy,25-29,57870.0,420169,13773.029423874681
PA,2019,Pregnancy,30-34,57990.0,417688,13883.568596655876
PA,2019,Pregnancy,35-39,28280.0,394555,7167.568526567905
PA,2019,Pregnancy,40+,5770.0,362747,1590.6403085345983
PA,2020,Abortion,15-19,2650.0,389645,680.1062505614085
PA,2020,Abortion,20-24,9390.0,388727,2415.5769987677727
PA,2020,Abortion,25-29,10710.0,411397,2603.3247690187336
PA,2020,Abortion,30-34,7270.0,424399,1713.0106338610601
PA,2020,Abortion,35-39,3640.0,396963,916.9620342450053
PA,2020,Abortion,40+,1190.0,369650,321.9261463546598
PA,2020,Birth,15-19,4895.0,389645,1256.2717345275828
PA,2020,Birth,20-24,21563.0,388727,5547.080598980776
PA,2020,Birth,25-29,36930.0,411397,8976.730506056194
PA,2020,Birth,30-34,42157.0,424399,9933.341030492531
PA,2020,Birth,35-39,20831.0,396963,5247.59234487849
PA,2020,Birth,40+,4010.0,369650,1084.8099553631814
PA,2020,Miscarriage,15-19,1240.0,389645,318.2383964891119
PA,2020,Miscarriage,20-24,5250.0,388727,1350.5622197583393
PA,2020,Miscarriage,25-29,8460.0,411397,2056.407800737487
