"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Idaho","16","1971","1971","10-14 years","10-14","Other Race","2131-1",0,726,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","10-14 years","10-14","White","2106-3",0,38633,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","10-14 years","10-14",,,0,39475,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","15-19 years","15-19","Black or African American","2054-5",0,89,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","15-19 years","15-19","Other Race","2131-1",0,623,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","15-19 years","15-19","White","2106-3",0,37229,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","15-19 years","15-19",,,0,37941,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","20-24 years","20-24","Black or African American","2054-5",0,73,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","20-24 years","20-24","Other Race","2131-1",0,504,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","20-24 years","20-24","White","2106-3",0,29578,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","20-24 years","20-24",,,0,30155,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","25-34 years","25-34","Black or African American","2054-5",0,111,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","25-34 years","25-34","Other Race","2131-1",0,731,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","25-34 years","25-34","White","2106-3",3,43347,6.92 (Unreliable),0.08%
"Total","Idaho","16","1971","1971","25-34 years","25-34",,,3,44189,6.79 (Unreliable),0.08%
,"Idaho","16","1971","1971","35-44 years","35-44","Black or African American","2054-5",0,87,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","35-44 years","35-44","Other Race","2131-1",0,582,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","35-44 years","35-44","White","2106-3",0,37593,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","35-44 years","35-44",,,0,38262,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","45-54 years","45-54","Black or African American","2054-5",0,68,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","45-54 years","45-54","Other Race","2131-1",0,461,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","45-54 years","45-54","White","2106-3",0,39266,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","45-54 years","45-54",,,0,39795,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","55-64 years","55-64","Black or African American","2054-5",0,58,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","55-64 years","55-64","Other Race","2131-1",0,257,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","55-64 years","55-64","White","2106-3",0,32907,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","55-64 years","55-64",,,0,33222,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","65-74 years","65-74","Black or African American","2054-5",0,28,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","65-74 years","65-74","Other Race","2131-1",0,165,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","65-74 years","65-74","White","2106-3",0,21568,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","65-74 years","65-74",,,0,21761,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","75-84 years","75-84","Black or African American","2054-5",0,8,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","75-84 years","75-84","Other Race","2131-1",0,118,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","75-84 years","75-84","White","2106-3",0,12473,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","75-84 years","75-84",,,0,12599,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","85+ years","85+","Black or African American","2054-5",0,0,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","85+ years","85+","Other Race","2131-1",0,41,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","85+ years","85+","White","2106-3",0,3373,0.00 (Unreliable),0.00%
"Total","Idaho","16","1971","1971","85+ years","85+",,,0,3414,0.00 (Unreliable),0.00%
,"Idaho","16","1971","1971","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Idaho","16","1971","1971","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Idaho","16","1971","1971","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Idaho","16","1971","1971","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Idaho","16","1971","1971",,,,,3,370081,0.81 (Unreliable),0.08%
,"Idaho","16","1972","1972","< 1 year","1","Black or African American","2054-5",0,24,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","< 1 year","1","Other Race","2131-1",0,136,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","< 1 year","1","White","2106-3",0,6723,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","< 1 year","1",,,0,6883,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","1-4 years","1-4","Black or African American","2054-5",0,94,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","1-4 years","1-4","Other Race","2131-1",0,570,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","1-4 years","1-4","White","2106-3",0,26918,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","1-4 years","1-4",,,0,27582,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","5-9 years","5-9","Black or African American","2054-5",0,107,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","5-9 years","5-9","Other Race","2131-1",0,684,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","5-9 years","5-9","White","2106-3",0,34700,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","5-9 years","5-9",,,0,35491,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","10-14 years","10-14","Black or African American","2054-5",0,113,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","10-14 years","10-14","Other Race","2131-1",0,751,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","10-14 years","10-14","White","2106-3",0,39056,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","10-14 years","10-14",,,0,39920,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","15-19 years","15-19","Black or African American","2054-5",0,91,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","15-19 years","15-19","Other Race","2131-1",0,674,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","15-19 years","15-19","White","2106-3",0,38685,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","15-19 years","15-19",,,0,39450,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","20-24 years","20-24","Black or African American","2054-5",0,81,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","20-24 years","20-24","Other Race","2131-1",0,548,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","20-24 years","20-24","White","2106-3",0,30587,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","20-24 years","20-24",,,0,31216,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","25-34 years","25-34","Black or African American","2054-5",0,122,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","25-34 years","25-34","Other Race","2131-1",0,802,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","25-34 years","25-34","White","2106-3",0,47426,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","25-34 years","25-34",,,0,48350,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","35-44 years","35-44","Black or African American","2054-5",0,84,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","35-44 years","35-44","Other Race","2131-1",0,600,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","35-44 years","35-44","White","2106-3",0,38285,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","35-44 years","35-44",,,0,38969,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","45-54 years","45-54","Black or African American","2054-5",0,67,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","45-54 years","45-54","Other Race","2131-1",0,484,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","45-54 years","45-54","White","2106-3",0,39670,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","45-54 years","45-54",,,0,40221,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","55-64 years","55-64","Black or African American","2054-5",0,59,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","55-64 years","55-64","Other Race","2131-1",0,276,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","55-64 years","55-64","White","2106-3",0,33844,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","55-64 years","55-64",,,0,34179,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","65-74 years","65-74","Black or African American","2054-5",0,32,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","65-74 years","65-74","Other Race","2131-1",0,163,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","65-74 years","65-74","White","2106-3",0,22314,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","65-74 years","65-74",,,0,22509,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","75-84 years","75-84","Black or African American","2054-5",0,11,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","75-84 years","75-84","Other Race","2131-1",0,120,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","75-84 years","75-84","White","2106-3",0,12755,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","75-84 years","75-84",,,0,12886,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","85+ years","85+","Black or African American","2054-5",0,0,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","85+ years","85+","Other Race","2131-1",0,44,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","85+ years","85+","White","2106-3",0,3632,0.00 (Unreliable),0.00%
"Total","Idaho","16","1972","1972","85+ years","85+",,,0,3676,0.00 (Unreliable),0.00%
,"Idaho","16","1972","1972","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Idaho","16","1972","1972","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Idaho","16","1972","1972","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Idaho","16","1972","1972","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Idaho","16","1972","1972",,,,,0,381332,0.00 (Unreliable),0.00%
"Total","Idaho","16",,,,,,,8,1801739,0.44 (Unreliable),0.21%
,"Illinois","17","1968","1968","< 1 year","1","Black or African American","2054-5",0,17596,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","< 1 year","1","Other Race","2131-1",0,678,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","< 1 year","1","White","2106-3",0,76144,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","< 1 year","1",,,0,94418,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","1-4 years","1-4","Black or African American","2054-5",0,66422,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","1-4 years","1-4","Other Race","2131-1",0,2512,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","1-4 years","1-4","White","2106-3",0,324300,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","1-4 years","1-4",,,0,393234,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","5-9 years","5-9","Black or African American","2054-5",0,90081,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","5-9 years","5-9","Other Race","2131-1",0,2737,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","5-9 years","5-9","White","2106-3",0,463438,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","5-9 years","5-9",,,0,556256,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","10-14 years","10-14","Black or African American","2054-5",0,87196,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","10-14 years","10-14","Other Race","2131-1",0,2236,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","10-14 years","10-14","White","2106-3",0,461030,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","10-14 years","10-14",,,0,550462,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","15-19 years","15-19","Black or African American","2054-5",2,66629,3.00 (Unreliable),0.05%
,"Illinois","17","1968","1968","15-19 years","15-19","Other Race","2131-1",0,2298,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","15-19 years","15-19","White","2106-3",2,409143,0.49 (Unreliable),0.05%
"Total","Illinois","17","1968","1968","15-19 years","15-19",,,4,478070,0.84 (Unreliable),0.11%
,"Illinois","17","1968","1968","20-24 years","20-24","Black or African American","2054-5",4,56690,7.06 (Unreliable),0.11%
,"Illinois","17","1968","1968","20-24 years","20-24","Other Race","2131-1",0,3392,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","20-24 years","20-24","White","2106-3",7,362393,1.93 (Unreliable),0.19%
"Total","Illinois","17","1968","1968","20-24 years","20-24",,,11,422475,2.60 (Unreliable),0.29%
,"Illinois","17","1968","1968","25-34 years","25-34","Black or African American","2054-5",12,101321,11.84 (Unreliable),0.32%
,"Illinois","17","1968","1968","25-34 years","25-34","Other Race","2131-1",0,6492,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","25-34 years","25-34","White","2106-3",9,578246,1.56 (Unreliable),0.24%
"Total","Illinois","17","1968","1968","25-34 years","25-34",,,21,686059,3.06,0.56%
,"Illinois","17","1968","1968","35-44 years","35-44","Black or African American","2054-5",6,88033,6.82 (Unreliable),0.16%
,"Illinois","17","1968","1968","35-44 years","35-44","Other Race","2131-1",0,4136,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","35-44 years","35-44","White","2106-3",7,574200,1.22 (Unreliable),0.19%
"Total","Illinois","17","1968","1968","35-44 years","35-44",,,13,666369,1.95 (Unreliable),0.35%
,"Illinois","17","1968","1968","45-54 years","45-54","Black or African American","2054-5",0,65253,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","45-54 years","45-54","Other Race","2131-1",0,2356,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","45-54 years","45-54","White","2106-3",0,594597,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","45-54 years","45-54",,,0,662206,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","55-64 years","55-64","Black or African American","2054-5",0,44650,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","55-64 years","55-64","Other Race","2131-1",0,1202,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","55-64 years","55-64","White","2106-3",0,492773,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","55-64 years","55-64",,,0,538625,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","65-74 years","65-74","Black or African American","2054-5",1,28712,3.48 (Unreliable),0.03%
,"Illinois","17","1968","1968","65-74 years","65-74","Other Race","2131-1",0,860,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","65-74 years","65-74","White","2106-3",0,349949,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","65-74 years","65-74",,,1,379521,0.26 (Unreliable),0.03%
,"Illinois","17","1968","1968","75-84 years","75-84","Black or African American","2054-5",0,10420,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","75-84 years","75-84","Other Race","2131-1",0,368,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","75-84 years","75-84","White","2106-3",0,193332,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","75-84 years","75-84",,,0,204120,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","85+ years","85+","Black or African American","2054-5",0,2668,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","85+ years","85+","Other Race","2131-1",0,101,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","85+ years","85+","White","2106-3",0,40858,0.00 (Unreliable),0.00%
"Total","Illinois","17","1968","1968","85+ years","85+",,,0,43627,0.00 (Unreliable),0.00%
,"Illinois","17","1968","1968","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Illinois","17","1968","1968","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Illinois","17","1968","1968","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Illinois","17","1968","1968","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Illinois","17","1968","1968",,,,,50,5675442,0.88,1.34%
,"Illinois","17","1969","1969","< 1 year","1","Black or African American","2054-5",0,18072,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","< 1 year","1","Other Race","2131-1",0,822,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","< 1 year","1","White","2106-3",0,76324,0.00 (Unreliable),0.00%
"Total","Illinois","17","1969","1969","< 1 year","1",,,0,95218,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","1-4 years","1-4","Black or African American","2054-5",0,64990,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","1-4 years","1-4","Other Race","2131-1",0,2764,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","1-4 years","1-4","White","2106-3",0,307993,0.00 (Unreliable),0.00%
"Total","Illinois","17","1969","1969","1-4 years","1-4",,,0,375747,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","5-9 years","5-9","Black or African American","2054-5",0,90207,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","5-9 years","5-9","Other Race","2131-1",0,3032,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","5-9 years","5-9","White","2106-3",0,454993,0.00 (Unreliable),0.00%
"Total","Illinois","17","1969","1969","5-9 years","5-9",,,0,548232,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","10-14 years","10-14","Black or African American","2054-5",1,89731,1.11 (Unreliable),0.03%
,"Illinois","17","1969","1969","10-14 years","10-14","Other Race","2131-1",0,2562,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","10-14 years","10-14","White","2106-3",0,463317,0.00 (Unreliable),0.00%
"Total","Illinois","17","1969","1969","10-14 years","10-14",,,1,555610,0.18 (Unreliable),0.03%
,"Illinois","17","1969","1969","15-19 years","15-19","Black or African American","2054-5",2,70474,2.84 (Unreliable),0.05%
,"Illinois","17","1969","1969","15-19 years","15-19","Other Race","2131-1",0,2529,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","15-19 years","15-19","White","2106-3",3,416210,0.72 (Unreliable),0.08%
"Total","Illinois","17","1969","1969","15-19 years","15-19",,,5,489213,1.02 (Unreliable),0.13%
,"Illinois","17","1969","1969","20-24 years","20-24","Black or African American","2054-5",4,59876,6.68 (Unreliable),0.11%
,"Illinois","17","1969","1969","20-24 years","20-24","Other Race","2131-1",0,3708,0.00 (Unreliable),0.00%
,"Illinois","17","1969","1969","20-24 years","20-24","White","2106-3",8,374684,2.14 (Unreliable),0.21%
"Total","Illinois","17","1969","1969","20-24 years","20-24",,,12,438268,2.74 (Unreliable),0.32%
,"Illinois","17","1969","1969","25-34 years","25-34","Black or African American","2054-5",9,102581,8.77 (Unreliable),0.24%
,"Illinois","17","1969","1969","25-34 years","25-34","Other Race","2131-1",0,7201,0.00 (Unreliable),0.00%
