"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"South Carolina","45","1984","1984","55-64 years","55-64","Black or African American","2054-5",0,38384,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","55-64 years","55-64","Other Race","2131-1",0,656,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","55-64 years","55-64","White","2106-3",0,118121,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","55-64 years","55-64",,,0,157161,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","65-74 years","65-74","Black or African American","2054-5",0,31426,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","65-74 years","65-74","Other Race","2131-1",0,350,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","65-74 years","65-74","White","2106-3",0,90215,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","65-74 years","65-74",,,0,121991,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","75-84 years","75-84","Black or African American","2054-5",0,15138,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","75-84 years","75-84","Other Race","2131-1",0,132,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","75-84 years","75-84","White","2106-3",0,46474,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","75-84 years","75-84",,,0,61744,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","85+ years","85+","Black or African American","2054-5",0,4639,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","85+ years","85+","Other Race","2131-1",0,28,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","85+ years","85+","White","2106-3",0,13358,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","85+ years","85+",,,0,18025,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"South Carolina","45","1984","1984","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"South Carolina","45","1984","1984","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","South Carolina","45","1984","1984","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","South Carolina","45","1984","1984",,,,,5,1681902,0.30 (Unreliable),0.35%
,"South Carolina","45","1985","1985","< 1 year","1","Black or African American","2054-5",0,9657,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","< 1 year","1","Other Race","2131-1",0,203,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","< 1 year","1","White","2106-3",0,15394,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","< 1 year","1",,,0,25254,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","1-4 years","1-4","Black or African American","2054-5",0,36484,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","1-4 years","1-4","Other Race","2131-1",0,836,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","1-4 years","1-4","White","2106-3",0,60988,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","1-4 years","1-4",,,0,98308,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","5-9 years","5-9","Black or African American","2054-5",0,46326,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","5-9 years","5-9","Other Race","2131-1",0,1066,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","5-9 years","5-9","White","2106-3",0,72175,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","5-9 years","5-9",,,0,119567,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","10-14 years","10-14","Black or African American","2054-5",0,48969,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","10-14 years","10-14","Other Race","2131-1",0,1110,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","10-14 years","10-14","White","2106-3",0,76449,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","10-14 years","10-14",,,0,126528,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","15-19 years","15-19","Black or African American","2054-5",1,50105,2.00 (Unreliable),0.07%
,"South Carolina","45","1985","1985","15-19 years","15-19","Other Race","2131-1",0,1030,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","15-19 years","15-19","White","2106-3",0,84699,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","15-19 years","15-19",,,1,135834,0.74 (Unreliable),0.07%
,"South Carolina","45","1985","1985","20-24 years","20-24","Black or African American","2054-5",0,53005,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","20-24 years","20-24","Other Race","2131-1",0,1265,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","20-24 years","20-24","White","2106-3",0,104654,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","20-24 years","20-24",,,0,158924,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","25-34 years","25-34","Black or African American","2054-5",2,89812,2.23 (Unreliable),0.14%
,"South Carolina","45","1985","1985","25-34 years","25-34","Other Race","2131-1",0,2886,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","25-34 years","25-34","White","2106-3",0,195636,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","25-34 years","25-34",,,2,288334,0.69 (Unreliable),0.14%
,"South Carolina","45","1985","1985","35-44 years","35-44","Black or African American","2054-5",1,60484,1.65 (Unreliable),0.07%
,"South Carolina","45","1985","1985","35-44 years","35-44","Other Race","2131-1",0,2301,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","35-44 years","35-44","White","2106-3",0,161333,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","35-44 years","35-44",,,1,224118,0.45 (Unreliable),0.07%
,"South Carolina","45","1985","1985","45-54 years","45-54","Black or African American","2054-5",0,41756,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","45-54 years","45-54","Other Race","2131-1",0,1202,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","45-54 years","45-54","White","2106-3",0,118537,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","45-54 years","45-54",,,0,161495,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","55-64 years","55-64","Black or African American","2054-5",0,38215,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","55-64 years","55-64","Other Race","2131-1",0,722,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","55-64 years","55-64","White","2106-3",0,118821,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","55-64 years","55-64",,,0,157758,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","65-74 years","65-74","Black or African American","2054-5",0,31701,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","65-74 years","65-74","Other Race","2131-1",0,360,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","65-74 years","65-74","White","2106-3",0,92701,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","65-74 years","65-74",,,0,124762,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","75-84 years","75-84","Black or African American","2054-5",0,15773,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","75-84 years","75-84","Other Race","2131-1",0,137,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","75-84 years","75-84","White","2106-3",0,48796,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","75-84 years","75-84",,,0,64706,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","85+ years","85+","Black or African American","2054-5",0,4760,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","85+ years","85+","Other Race","2131-1",0,37,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","85+ years","85+","White","2106-3",0,14021,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1985","1985","85+ years","85+",,,0,18818,0.00 (Unreliable),0.00%
,"South Carolina","45","1985","1985","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"South Carolina","45","1985","1985","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"South Carolina","45","1985","1985","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","South Carolina","45","1985","1985","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","South Carolina","45","1985","1985",,,,,4,1704406,0.23 (Unreliable),0.28%
,"South Carolina","45","1986","1986","< 1 year","1","Black or African American","2054-5",0,9886,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","< 1 year","1","Other Race","2131-1",0,205,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","< 1 year","1","White","2106-3",0,15248,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","< 1 year","1",,,0,25339,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","1-4 years","1-4","Black or African American","2054-5",0,36463,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","1-4 years","1-4","Other Race","2131-1",0,860,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","1-4 years","1-4","White","2106-3",0,61197,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","1-4 years","1-4",,,0,98520,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","5-9 years","5-9","Black or African American","2054-5",0,47433,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","5-9 years","5-9","Other Race","2131-1",0,1118,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","5-9 years","5-9","White","2106-3",0,74130,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","5-9 years","5-9",,,0,122681,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","10-14 years","10-14","Black or African American","2054-5",0,47609,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","10-14 years","10-14","Other Race","2131-1",0,1143,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","10-14 years","10-14","White","2106-3",0,73840,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","10-14 years","10-14",,,0,122592,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","15-19 years","15-19","Black or African American","2054-5",2,50124,3.99 (Unreliable),0.14%
,"South Carolina","45","1986","1986","15-19 years","15-19","Other Race","2131-1",0,1114,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","15-19 years","15-19","White","2106-3",0,85822,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","15-19 years","15-19",,,2,137060,1.46 (Unreliable),0.14%
,"South Carolina","45","1986","1986","20-24 years","20-24","Black or African American","2054-5",3,51561,5.82 (Unreliable),0.21%
,"South Carolina","45","1986","1986","20-24 years","20-24","Other Race","2131-1",0,1299,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","20-24 years","20-24","White","2106-3",1,101184,0.99 (Unreliable),0.07%
"Total","South Carolina","45","1986","1986","20-24 years","20-24",,,4,154044,2.60 (Unreliable),0.28%
,"South Carolina","45","1986","1986","25-34 years","25-34","Black or African American","2054-5",4,91105,4.39 (Unreliable),0.28%
,"South Carolina","45","1986","1986","25-34 years","25-34","Other Race","2131-1",0,2980,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","25-34 years","25-34","White","2106-3",0,198614,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","25-34 years","25-34",,,4,292699,1.37 (Unreliable),0.28%
,"South Carolina","45","1986","1986","35-44 years","35-44","Black or African American","2054-5",0,63822,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","35-44 years","35-44","Other Race","2131-1",0,2487,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","35-44 years","35-44","White","2106-3",0,166379,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","35-44 years","35-44",,,0,232688,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","45-54 years","45-54","Black or African American","2054-5",0,42119,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","45-54 years","45-54","Other Race","2131-1",0,1281,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","45-54 years","45-54","White","2106-3",0,120313,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","45-54 years","45-54",,,0,163713,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","55-64 years","55-64","Black or African American","2054-5",0,37867,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","55-64 years","55-64","Other Race","2131-1",0,765,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","55-64 years","55-64","White","2106-3",0,118448,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","55-64 years","55-64",,,0,157080,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","65-74 years","65-74","Black or African American","2054-5",0,32057,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","65-74 years","65-74","Other Race","2131-1",0,379,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","65-74 years","65-74","White","2106-3",0,95514,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","65-74 years","65-74",,,0,127950,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","75-84 years","75-84","Black or African American","2054-5",0,16392,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","75-84 years","75-84","Other Race","2131-1",0,146,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","75-84 years","75-84","White","2106-3",0,50923,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","75-84 years","75-84",,,0,67461,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","85+ years","85+","Black or African American","2054-5",0,4854,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","85+ years","85+","Other Race","2131-1",0,38,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","85+ years","85+","White","2106-3",0,14471,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1986","1986","85+ years","85+",,,0,19363,0.00 (Unreliable),0.00%
,"South Carolina","45","1986","1986","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"South Carolina","45","1986","1986","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"South Carolina","45","1986","1986","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","South Carolina","45","1986","1986","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","South Carolina","45","1986","1986",,,,,10,1721190,0.58 (Unreliable),0.70%
,"South Carolina","45","1987","1987","< 1 year","1","Black or African American","2054-5",0,9967,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","< 1 year","1","Other Race","2131-1",0,190,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","< 1 year","1","White","2106-3",0,15775,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1987","1987","< 1 year","1",,,0,25932,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","1-4 years","1-4","Black or African American","2054-5",0,36553,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","1-4 years","1-4","Other Race","2131-1",0,875,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","1-4 years","1-4","White","2106-3",0,61122,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1987","1987","1-4 years","1-4",,,0,98550,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","5-9 years","5-9","Black or African American","2054-5",0,47952,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","5-9 years","5-9","Other Race","2131-1",0,1171,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","5-9 years","5-9","White","2106-3",0,75033,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1987","1987","5-9 years","5-9",,,0,124156,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","10-14 years","10-14","Black or African American","2054-5",0,47139,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","10-14 years","10-14","Other Race","2131-1",0,1155,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","10-14 years","10-14","White","2106-3",0,72907,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1987","1987","10-14 years","10-14",,,0,121201,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","15-19 years","15-19","Black or African American","2054-5",0,50413,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","15-19 years","15-19","Other Race","2131-1",0,1216,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","15-19 years","15-19","White","2106-3",0,86319,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1987","1987","15-19 years","15-19",,,0,137948,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","20-24 years","20-24","Black or African American","2054-5",0,49982,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","20-24 years","20-24","Other Race","2131-1",0,1322,0.00 (Unreliable),0.00%
,"South Carolina","45","1987","1987","20-24 years","20-24","White","2106-3",1,97854,1.02 (Unreliable),0.07%
"Total","South Carolina","45","1987","1987","20-24 years","20-24",,,1,149158,0.67 (Unreliable),0.07%
,"South Carolina","45","1987","1987","25-34 years","25-34","Black or African American","2054-5",2,92547,2.16 (Unreliable),0.14%
